Radiopaedia embedding 50 dimensions
['#Benign_malignant']
['benign', 'malignant', 'fibroma', 'fibrosarcoma']   ('ossifying', 0.8148632689545494)
['pneumonia', 'lung', 'mastitis', 'breast']   ('calcification', 0.722260325636368)
['pneumonia', 'lung', 'mastitis', 'breast']   ('gingivitis', 0.7031777654812188)
['pneumonia', 'lung', 'endometritis', 'uterus'] Error - skipping
['pneumonitis', 'lung', 'encephalitis', 'brain']   ('infection', 0.7291114117659229)
['pneumonitis', 'lung', 'encephalitis', 'brain']   ('disease', 0.7281591286665674)
['pneumonitis', 'lung', 'encephalitis', 'brain']   ('infections', 0.706299518403605)
['pneumonitis', 'lung', 'meningitis', 'meninges']   ('infection', 0.7923288792395919)
['pneumonitis', 'lung', 'meningitis', 'meninges']   ('disease', 0.7846504499819693)
['pneumonitis', 'lung', 'meningitis', 'meninges']   ('cancer', 0.7597751991216788)
['pneumonitis', 'lung', 'myocarditis', 'heart']   ('inflammation', 0.7252614649109382)
['pneumonitis', 'lung', 'myocarditis', 'heart']   ('liver', 0.7139112544017173)
['pneumonitis', 'lung', 'myocarditis', 'heart']   ('infection', 0.7122539943119596)
['pneumonitis', 'lung', 'endocarditis', 'heart']   ('infection', 0.7209697759886757)
['pneumonitis', 'lung', 'endocarditis', 'heart']   ('liver', 0.6932136803557942)
['pneumonitis', 'lung', 'endocarditis', 'heart']   ('disease', 0.6725221439074887)
['pneumonitis', 'lung', 'pericarditis', 'heart']   ('inflammation', 0.6987432852883801)
['pneumonitis', 'lung', 'pericarditis', 'heart']   ('liver', 0.6626517740818892)
['pneumonitis', 'lung', 'pericarditis', 'heart']   ('intestinal', 0.6446139822441695)
['pneumonitis', 'lung', 'cystitis', 'bladder']   ('sclerosis', 0.677485239337158)
['pneumonitis', 'lung', 'cystitis', 'bladder']   ('bladder', 0.6485574399437963)
['pneumonitis', 'lung', 'pyelonephritis', 'kidney']   ('intestinal', 0.6775499425045518)
['pneumonitis', 'lung', 'pyelonephritis', 'kidney']   ('digestive', 0.6754552716347572)
['pneumonitis', 'lung', 'pyelonephritis', 'kidney']   ('infection', 0.6517078217155802)
['pneumonitis', 'lung', 'colitis', 'colon']   ('sclerosis', 0.7461828291994532)
['pneumonitis', 'lung', 'colitis', 'colon']   ('crohn', 0.7213948839641288)
['pneumonitis', 'lung', 'colitis', 'colon']   ('colon', 0.6699813696032642)
['pneumonitis', 'lung', 'gastritis', 'stomach']   ('liver', 0.7274093660232904)
['pneumonitis', 'lung', 'gastritis', 'stomach']   ('bleeding', 0.7161301792697402)
['pneumonitis', 'lung', 'gastritis', 'stomach']   ('kidney', 0.6965191423319684)
['pneumonitis', 'lung', 'esophagitis', 'esophagus']   ('staph', 0.6487867184039577)
['pneumonitis', 'lung', 'esophagitis', 'esophagus']   ('infection', 0.6403963200760894)
['pneumonitis', 'lung', 'esophagitis', 'esophagus']   ('crohn', 0.6196634432257377)
['pneumonitis', 'lung', 'impetigo', 'skin']   ('stargardt', 0.6277467539349619)
['pneumonitis', 'lung', 'impetigo', 'skin']   ('strep', 0.621956727164241)
['pneumonitis', 'lung', 'impetigo', 'skin']   ('genital', 0.6096405699666064)
['pneumonitis', 'lung', 'erysipelas', 'skin']   ('tumour', 0.6990363509423411)
['pneumonitis', 'lung', 'erysipelas', 'skin']   ('infection', 0.6946743365983138)
['pneumonitis', 'lung', 'erysipelas', 'skin']   ('pneumonia', 0.6871125859946603)
['pneumonitis', 'lung', 'cellulitis', 'skin']   ('tumor', 0.6679367424588182)
['pneumonitis', 'lung', 'cellulitis', 'skin']   ('fetal', 0.6486732200246579)
['pneumonitis', 'lung', 'cellulitis', 'skin']   ('tumour', 0.6428582643270766)
['pneumonitis', 'lung', 'dermatitis', 'skin']   ('skin', 0.7085555084591605)
['pneumonitis', 'lung', 'osteomyelitis', 'bone']   ('bone', 0.7164488313625476)
['pneumonitis', 'lung', 'pancreatitis', 'pancreas']   ('diagnosed', 0.7673635434679175)
['pneumonitis', 'lung', 'pancreatitis', 'pancreas']   ('kidney', 0.7406138872615311)
['pneumonitis', 'lung', 'pancreatitis', 'pancreas']   ('liver', 0.7328157093819065)
['pneumonitis', 'lung', 'prostatitis', 'prostate']   ('thyroid', 0.7010639835243511)
['pneumonitis', 'lung', 'prostatitis', 'prostate']   ('infection', 0.6938529345706137)
['pneumonitis', 'lung', 'prostatitis', 'prostate']   ('infections', 0.6788807653689128)
['pneumonitis', 'lung', 'otitis', 'ear']   ('eye', 0.6124646869772877)
['pneumonitis', 'lung', 'otitis', 'ear']   ('ear', 0.5705395265983492)
['pneumonitis', 'lung', 'pharyngitis', 'pharynx']   ('strep', 0.7162080138249592)
['pneumonitis', 'lung', 'pharyngitis', 'pharynx']   ('throat', 0.6584680485950523)
['pneumonitis', 'lung', 'pharyngitis', 'pharynx']   ('bruised', 0.6569916299168381)
['pneumonitis', 'lung', 'laryngitis', 'larynx']   ('stomach', 0.716404705022532)
['pneumonitis', 'lung', 'laryngitis', 'larynx']   ('bleeding', 0.7146695772244072)
['pneumonitis', 'lung', 'laryngitis', 'larynx']   ('bruised', 0.7129306097425173)
['pneumonitis', 'lung', 'epiglottitis', 'epiglottis'] Error - skipping
['pneumonitis', 'lung', 'cheilitis', 'lip']   ('larynx', 0.6277903190875911)
['pneumonitis', 'lung', 'cheilitis', 'lip']   ('chin', 0.6158751537400876)
['pneumonitis', 'lung', 'cheilitis', 'lip']   ('spine', 0.6124438185523975)
['pneumonitis', 'lung', 'appendicitis', 'appendix']   ('surgery', 0.7619601362011904)
['pneumonitis', 'lung', 'appendicitis', 'appendix']   ('diagnosed', 0.7482232945009872)
['pneumonitis', 'lung', 'appendicitis', 'appendix']   ('pneumonia', 0.7378383096190025)
['pneumonitis', 'lung', 'hepatitis', 'liver']   ('infection', 0.7920284185406835)
['pneumonitis', 'lung', 'hepatitis', 'liver']   ('cancer', 0.7850476694549564)
['pneumonitis', 'lung', 'hepatitis', 'liver']   ('disease', 0.7741717307806253)
['pneumonitis', 'lung', 'cholecystitis', 'gallbladder']   ('kidney', 0.686798474328814)
['pneumonitis', 'lung', 'cholecystitis', 'gallbladder']   ('chronic', 0.6761560978958657)
['pneumonitis', 'lung', 'cholecystitis', 'gallbladder']   ('gallbladder', 0.660556943517194)
['pneumonitis', 'lung', 'mastitis', 'breast']   ('infection', 0.7128784136469601)
['pneumonitis', 'lung', 'mastitis', 'breast']   ('cancers', 0.6994974617826791)
['pneumonitis', 'lung', 'mastitis', 'breast']   ('pregnancy', 0.694860209983539)
['pneumonitis', 'lung', 'endometritis', 'uterus'] Error - skipping
['encephalitis', 'brain', 'meningitis', 'meninges']   ('tissue', 0.7950767640355971)
['encephalitis', 'brain', 'meningitis', 'meninges']   ('fetal', 0.7469522946671107)
['encephalitis', 'brain', 'meningitis', 'meninges']   ('tissues', 0.7232240598652399)
['encephalitis', 'brain', 'myocarditis', 'heart']   ('tissue', 0.7180401500236218)
['encephalitis', 'brain', 'myocarditis', 'heart']   ('tissues', 0.7059625623978774)
['encephalitis', 'brain', 'myocarditis', 'heart']   ('scarring', 0.6819868225770412)
['encephalitis', 'brain', 'endocarditis', 'heart']   ('mold', 0.69421323400615)
['encephalitis', 'brain', 'endocarditis', 'heart']   ('mould', 0.6652755784833669)
['encephalitis', 'brain', 'endocarditis', 'heart']   ('tissue', 0.625797895894822)
['encephalitis', 'brain', 'pericarditis', 'heart']   ('electrolyte', 0.6671795935475883)
['encephalitis', 'brain', 'pericarditis', 'heart']   ('membrane', 0.6430757480019186)
['encephalitis', 'brain', 'pericarditis', 'heart']   ('tissue', 0.6349324292640225)
['encephalitis', 'brain', 'cystitis', 'bladder']   ('interstitial', 0.7035588550131167)
['encephalitis', 'brain', 'cystitis', 'bladder']   ('plasticity', 0.6412590200494145)
['encephalitis', 'brain', 'cystitis', 'bladder']   ('extrusion', 0.6348356158336581)
['encephalitis', 'brain', 'pyelonephritis', 'kidney']   ('granulation', 0.702982577133182)
['encephalitis', 'brain', 'pyelonephritis', 'kidney']   ('cryopreservation', 0.6860218950044317)
['encephalitis', 'brain', 'pyelonephritis', 'kidney']   ('fibrotic', 0.6794459239711101)
['encephalitis', 'brain', 'colitis', 'colon']   ('granulation', 0.7114363229430308)
['encephalitis', 'brain', 'colitis', 'colon']   ('tissue', 0.7079632825500286)
['encephalitis', 'brain', 'colitis', 'colon']   ('stimulation', 0.6654581124176194)
['encephalitis', 'brain', 'gastritis', 'stomach']   ('tissue', 0.6472419960764771)
['encephalitis', 'brain', 'gastritis', 'stomach']   ('electrolyte', 0.6443883047840377)
['encephalitis', 'brain', 'gastritis', 'stomach']   ('abscesses', 0.6442316020095799)
['encephalitis', 'brain', 'esophagitis', 'esophagus']   ('granulation', 0.6822130650050833)
['encephalitis', 'brain', 'esophagitis', 'esophagus']   ('cryopreservation', 0.6796477500378234)
['encephalitis', 'brain', 'esophagitis', 'esophagus']   ('sodic', 0.6676382726444092)
['encephalitis', 'brain', 'impetigo', 'skin']   ('fibrotic', 0.7197900633160628)
['encephalitis', 'brain', 'impetigo', 'skin']   ('granulation', 0.7042749077323626)
['encephalitis', 'brain', 'impetigo', 'skin']   ('plasticity', 0.6900772492374789)
['encephalitis', 'brain', 'erysipelas', 'skin']   ('plasticity', 0.7244091778890891)
['encephalitis', 'brain', 'erysipelas', 'skin']   ('granulation', 0.6801267158844263)
['encephalitis', 'brain', 'erysipelas', 'skin']   ('cryopreservation', 0.6780860173928317)
['encephalitis', 'brain', 'cellulitis', 'skin']   ('plasticity', 0.705263933915119)
['encephalitis', 'brain', 'cellulitis', 'skin']   ('granulation', 0.6939028014896838)
['encephalitis', 'brain', 'cellulitis', 'skin']   ('maturation', 0.6867959886707357)
['encephalitis', 'brain', 'dermatitis', 'skin']   ('granulation', 0.6731742403777439)
['encephalitis', 'brain', 'dermatitis', 'skin']   ('atopic', 0.6680363414221434)
['encephalitis', 'brain', 'dermatitis', 'skin']   ('deformation', 0.6474631049441464)
['encephalitis', 'brain', 'osteomyelitis', 'bone']   ('tissue', 0.703412166862661)
['encephalitis', 'brain', 'osteomyelitis', 'bone']   ('resorption', 0.6712611740647304)
['encephalitis', 'brain', 'osteomyelitis', 'bone']   ('fibrotic', 0.6674337795886218)
['encephalitis', 'brain', 'pancreatitis', 'pancreas']   ('undergoes', 0.6595312691693996)
['encephalitis', 'brain', 'pancreatitis', 'pancreas']   ('electrolyte', 0.6591532961089623)
['encephalitis', 'brain', 'pancreatitis', 'pancreas']   ('tissue', 0.6568511072374535)
['encephalitis', 'brain', 'prostatitis', 'prostate']   ('electrolyte', 0.7314205936513544)
['encephalitis', 'brain', 'prostatitis', 'prostate']   ('ascites', 0.64238964835473)
['encephalitis', 'brain', 'prostatitis', 'prostate']   ('perfusion', 0.6400393251130209)
['encephalitis', 'brain', 'otitis', 'ear']   ('external', 0.6065529895191657)
['encephalitis', 'brain', 'otitis', 'ear']   ('circuitry', 0.6018569588823237)
['encephalitis', 'brain', 'otitis', 'ear']   ('dielectric', 0.5946282026101525)
['encephalitis', 'brain', 'pharyngitis', 'pharynx']   ('granulation', 0.657551345269104)
['encephalitis', 'brain', 'pharyngitis', 'pharynx']   ('plasticity', 0.653280878606368)
['encephalitis', 'brain', 'pharyngitis', 'pharynx']   ('tissue', 0.6344485691874944)
['encephalitis', 'brain', 'laryngitis', 'larynx']   ('stimulation', 0.6512465059657397)
['encephalitis', 'brain', 'laryngitis', 'larynx']   ('fluid', 0.6433763214294757)
['encephalitis', 'brain', 'laryngitis', 'larynx']   ('breathing', 0.6368717073058516)
['encephalitis', 'brain', 'epiglottitis', 'epiglottis'] Error - skipping
['encephalitis', 'brain', 'cheilitis', 'lip']   ('elastic', 0.677136242962719)
['encephalitis', 'brain', 'cheilitis', 'lip']   ('angular', 0.6738639380102176)
['encephalitis', 'brain', 'cheilitis', 'lip']   ('tether', 0.6506412073907437)
['encephalitis', 'brain', 'appendicitis', 'appendix']   ('surgery', 0.6752047284202747)
['encephalitis', 'brain', 'appendicitis', 'appendix']   ('undergoes', 0.6615776459350509)
['encephalitis', 'brain', 'appendicitis', 'appendix']   ('cartilage', 0.655787474910588)
['encephalitis', 'brain', 'hepatitis', 'liver']   ('tissue', 0.789057430270815)
['encephalitis', 'brain', 'hepatitis', 'liver']   ('patient', 0.7572147262185419)
['encephalitis', 'brain', 'hepatitis', 'liver']   ('cancer', 0.7360560826552237)
['encephalitis', 'brain', 'cholecystitis', 'gallbladder']   ('electrolyte', 0.6748208399187817)
['encephalitis', 'brain', 'cholecystitis', 'gallbladder']   ('plasticity', 0.6245844754806629)
['encephalitis', 'brain', 'cholecystitis', 'gallbladder']   ('generative', 0.6214217749144516)
['encephalitis', 'brain', 'mastitis', 'breast']   ('plasticity', 0.711043375745457)
['encephalitis', 'brain', 'mastitis', 'breast']   ('granulation', 0.7086516385277386)
['encephalitis', 'brain', 'mastitis', 'breast']   ('tissue', 0.6964784914615668)
['encephalitis', 'brain', 'endometritis', 'uterus'] Error - skipping
['meningitis', 'meninges', 'myocarditis', 'heart']   ('golovnin', 0.7819534938073378)
['meningitis', 'meninges', 'myocarditis', 'heart']   ('ectasia', 0.7258541487681645)
['meningitis', 'meninges', 'myocarditis', 'heart']   ('nasolacrimal', 0.7222133027720582)
['meningitis', 'meninges', 'endocarditis', 'heart']   ('hemostatic', 0.6812839252785299)
['meningitis', 'meninges', 'endocarditis', 'heart']   ('quick-release', 0.6771521155280656)
['meningitis', 'meninges', 'endocarditis', 'heart']   ('commutators', 0.6629599359598835)
['meningitis', 'meninges', 'pericarditis', 'heart']   ('ectasia', 0.7335876381659471)
['meningitis', 'meninges', 'pericarditis', 'heart']   ('chignik', 0.7272596378925565)
['meningitis', 'meninges', 'pericarditis', 'heart']   ('golovnin', 0.7256116359148752)
['meningitis', 'meninges', 'cystitis', 'bladder']   ('otb', 0.6891879684142576)
['meningitis', 'meninges', 'cystitis', 'bladder']   ('monopole', 0.6819934889679906)
['meningitis', 'meninges', 'cystitis', 'bladder']   ('ectasia', 0.6789731401679948)
['meningitis', 'meninges', 'pyelonephritis', 'kidney']   ('malpighian', 0.7613496576483976)
['meningitis', 'meninges', 'pyelonephritis', 'kidney']   ('quagmires', 0.742666063398141)
['meningitis', 'meninges', 'pyelonephritis', 'kidney']   ('interstitium', 0.7329690835250294)
['meningitis', 'meninges', 'colitis', 'colon']   ('faragher', 0.6851695170973848)
['meningitis', 'meninges', 'colitis', 'colon']   ('medullary', 0.680903850243111)
['meningitis', 'meninges', 'colitis', 'colon']   ('tangles', 0.6603408229165417)
['meningitis', 'meninges', 'gastritis', 'stomach']   ('dural', 0.7010211639909325)
['meningitis', 'meninges', 'gastritis', 'stomach']   ('ectasia', 0.668799006471996)
['meningitis', 'meninges', 'gastritis', 'stomach']   ('tangles', 0.6586875123065601)
['meningitis', 'meninges', 'esophagitis', 'esophagus']   ('lanc', 0.7459769705104976)
['meningitis', 'meninges', 'esophagitis', 'esophagus']   ('fuglafjørður', 0.7413060607556761)
['meningitis', 'meninges', 'esophagitis', 'esophagus']   ('overgrow', 0.7281356447140673)
['meningitis', 'meninges', 'impetigo', 'skin']   ('shingling', 0.7254101444778935)
['meningitis', 'meninges', 'impetigo', 'skin']   ('riprap', 0.7134472366223615)
['meningitis', 'meninges', 'impetigo', 'skin']   ('sphincters', 0.7099600300750262)
['meningitis', 'meninges', 'erysipelas', 'skin']   ('luzin', 0.7667517995788891)
['meningitis', 'meninges', 'erysipelas', 'skin']   ('golovnin', 0.7427223057352553)
['meningitis', 'meninges', 'erysipelas', 'skin']   ('rakhal', 0.7377803464883069)
['meningitis', 'meninges', 'cellulitis', 'skin']   ('trampas', 0.7117990909725344)
['meningitis', 'meninges', 'cellulitis', 'skin']   ('master/slave', 0.6864811548867825)
['meningitis', 'meninges', 'cellulitis', 'skin']   ('luzin', 0.6849472881552885)
['meningitis', 'meninges', 'dermatitis', 'skin']   ('suspender', 0.6653911437580226)
['meningitis', 'meninges', 'dermatitis', 'skin']   ('seborrheic', 0.665248631648481)
['meningitis', 'meninges', 'dermatitis', 'skin']   ('hertzian', 0.656947721441599)
['meningitis', 'meninges', 'osteomyelitis', 'bone']   ('tangles', 0.7033784065165272)
['meningitis', 'meninges', 'osteomyelitis', 'bone']   ('earles', 0.699799508405766)
['meningitis', 'meninges', 'osteomyelitis', 'bone']   ('hemostatic', 0.6974610595205677)
['meningitis', 'meninges', 'pancreatitis', 'pancreas']   ('tangles', 0.6995787391178335)
['meningitis', 'meninges', 'pancreatitis', 'pancreas']   ('remigio', 0.6905055881929232)
['meningitis', 'meninges', 'pancreatitis', 'pancreas']   ('dural', 0.665728796930491)
['meningitis', 'meninges', 'prostatitis', 'prostate']   ('enriques', 0.7028106736019969)
['meningitis', 'meninges', 'prostatitis', 'prostate']   ('plexiform', 0.6917251126868915)
['meningitis', 'meninges', 'prostatitis', 'prostate']   ('interstitium', 0.6882100974075233)
['meningitis', 'meninges', 'otitis', 'ear']   ('plex', 0.7290567582388555)
['meningitis', 'meninges', 'otitis', 'ear']   ('luebbers', 0.6857234045538003)
['meningitis', 'meninges', 'otitis', 'ear']   ('parities', 0.6677669848645631)
['meningitis', 'meninges', 'pharyngitis', 'pharynx']   ('picon', 0.6946871398594378)
['meningitis', 'meninges', 'pharyngitis', 'pharynx']   ('ectasia', 0.6888338887937907)
['meningitis', 'meninges', 'pharyngitis', 'pharynx']   ('sphincters', 0.6799672627216048)
['meningitis', 'meninges', 'laryngitis', 'larynx']   ('bungle', 0.7140108748470428)
['meningitis', 'meninges', 'laryngitis', 'larynx']   ('pwl', 0.6711373145693647)
['meningitis', 'meninges', 'laryngitis', 'larynx']   ('picon', 0.6672081868521491)
['meningitis', 'meninges', 'epiglottitis', 'epiglottis'] Error - skipping
['meningitis', 'meninges', 'cheilitis', 'lip']   ('myricks', 0.7081212800464556)
['meningitis', 'meninges', 'cheilitis', 'lip']   ('suspender', 0.6674742789701007)
['meningitis', 'meninges', 'cheilitis', 'lip']   ('vigas', 0.6673453903345984)
['meningitis', 'meninges', 'appendicitis', 'appendix']   ('x-9', 0.6573130070452836)
['meningitis', 'meninges', 'appendicitis', 'appendix']   ('inguinal', 0.6389207412849387)
['meningitis', 'meninges', 'appendicitis', 'appendix']   ('luzin', 0.622182922333213)
['meningitis', 'meninges', 'hepatitis', 'liver']   ('tangles', 0.6825630644073898)
['meningitis', 'meninges', 'hepatitis', 'liver']   ('sphincters', 0.6477956845816457)
['meningitis', 'meninges', 'hepatitis', 'liver']   ('melichar', 0.6237185556297415)
['meningitis', 'meninges', 'cholecystitis', 'gallbladder']   ('chunni', 0.6797542401039458)
['meningitis', 'meninges', 'cholecystitis', 'gallbladder']   ('forluxe', 0.6740003156390937)
['meningitis', 'meninges', 'cholecystitis', 'gallbladder']   ('ectasia', 0.667606854884335)
['meningitis', 'meninges', 'mastitis', 'breast']   ('sphincters', 0.7254692815555344)
['meningitis', 'meninges', 'mastitis', 'breast']   ('fistulae', 0.7160804219237097)
['meningitis', 'meninges', 'mastitis', 'breast']   ('ectasia', 0.709486719699523)
['meningitis', 'meninges', 'endometritis', 'uterus'] Error - skipping
['myocarditis', 'heart', 'cystitis', 'bladder']   ('cat', 0.6134955920322176)
['myocarditis', 'heart', 'cystitis', 'bladder']   ('takes', 0.5947293457217421)
['myocarditis', 'heart', 'cystitis', 'bladder']   ('bed', 0.5917316351147227)
['myocarditis', 'heart', 'pyelonephritis', 'kidney']   ('care', 0.6960791567710998)
['myocarditis', 'heart', 'pyelonephritis', 'kidney']   ('survive', 0.6865136384530532)
['myocarditis', 'heart', 'pyelonephritis', 'kidney']   ('painful', 0.6364583172848522)
['myocarditis', 'heart', 'colitis', 'colon']   ('foundation', 0.6939914306441374)
['myocarditis', 'heart', 'colitis', 'colon']   ('cure', 0.6713265258432287)
['myocarditis', 'heart', 'colitis', 'colon']   ('care', 0.6618389906304206)
['myocarditis', 'heart', 'gastritis', 'stomach']   ('little', 0.6833934441784215)
